,Dia,Estado,Municipio,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
1335487,2023-08-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.5231,-54.6998,58.0
1055716,2023-09-20,PARÁ,SÃO FÉLIX DO XINGU,3.0,0.0,1.0,-8.91539,-51.87906,2.2
1766323,2023-10-29,PARÁ,PORTEL,5.0,0.0,1.0,-2.6213,-51.7791,107.3
1561999,2023-08-23,RONDÔNIA,NOVA MAMORÉ,8.0,0.0,1.0,-10.4949,-64.06262,6.5
2342436,2023-07-28,PARÁ,SÃO DOMINGOS DO CAPIM,4.0,0.98,1.0,-1.73176,-47.76637,11.4
1802262,2023-11-01,MARANHÃO,PALMEIRÂNDIA,16.0,0.0,1.0,-2.7569,-45.0842,70.3
506567,2023-10-16,AMAPÁ,MAZAGÃO,23.0,0.0,1.0,-0.34322,-51.84822,4.3
2024398,2023-11-14,PARÁ,PARAGOMINAS,7.0,0.0,1.0,-2.4474,-46.8078,0
1522444,2023-08-22,MATO GROSSO,MARCELÂNDIA,47.0,0.0,1.0,-10.6094,-53.9902,162.9
1557786,2023-08-23,MATO GROSSO,PARANAÍTA,10.0,0.0,1.0,-9.4373,-56.7402,334.1
1390633,2023-08-17,PARÁ,GOIANÉSIA DO PARÁ,11.0,0.0,1.0,-3.7507,-49.06209,7.3
572070,2023-10-21,MARANHÃO,LAGO DA PEDRA,5.0,0.0,1.0,-4.5805,-45.1368,41.3
1428765,2023-08-19,PARÁ,SÃO FÉLIX DO XINGU,9.0,0.0,1.0,-6.5289,-53.118,126.5
2112175,2023-11-17,AMAPÁ,AMAPÁ,27.0,0.0,1.0,1.501,-50.5351,96.8
1295013,2023-08-09,MATO GROSSO,NOVA MARINGÁ,54.0,0.0,1.0,-13.1074,-57.1511,67.3
2191209,2023-11-29,PARÁ,GOIANÉSIA DO PARÁ,2.0,0.0,1.0,-4.04389,-48.87836,0.7
1593336,2023-08-24,MATO GROSSO,PARANAÍTA,10.0,1.72,1.0,-9.432,-56.712101,0
1525668,2023-08-22,MATO GROSSO,NOVA MARINGÁ,7.0,0.0,1.0,-12.6341,-56.9926,183.7
301505,2023-10-05,PARÁ,PACAJÁ,2.0,0.0,1.0,-3.83715,-50.77814,7.6
422651,2023-10-10,RORAIMA,NORMANDIA,17.0,0.0,1.0,3.70512,-59.74517,5.7
243769,2023-10-02,MARANHÃO,BREJO DE AREIA,10.0,0.0,1.0,-4.32667,-45.78736,17.0
1724367,2023-10-27,MARANHÃO,BOM JARDIM,8.0,0.0,1.0,-3.6269,-45.8363,152.3
1973891,2023-11-11,MARANHÃO,BURITICUPU,5.0,0.0,1.0,-4.4229,-46.4213,74.8
944489,2023-08-29,MATO GROSSO,NOVA MARINGÁ,13.0,0.67,1.0,-13.0345,-56.8965,66.8
34126,2023-04-02,RORAIMA,AMAJARI,2.0,0.0,1.0,3.83693,-61.1482,5.8
2291024,2023-11-28,PARÁ,GOIANÉSIA DO PARÁ,0.0,0.0,1.0,-4.2021,-49.1915,136.7
998550,2023-09-16,MATO GROSSO,SANTA TEREZINHA,14.0,0.0,1.0,-10.36065,-50.53133,12.8
188767,2023-07-21,MATO GROSSO,VERA,26.0,0.0,1.0,-12.30315,-55.29739,11.6
1400379,2023-08-18,PARÁ,ALTAMIRA,3.0,0.0,1.0,-8.72068,-54.5508,1.6
298021,2023-10-05,PARÁ,DOM ELISEU,13.0,0.0,1.0,-4.09387,-47.92886,8.6
438198,2023-10-11,RORAIMA,CARACARAÍ,14.0,0.0,1.0,1.2009,-60.40338,2.7
1203121,2023-09-28,PARÁ,MONTE ALEGRE,5.0,0.0,1.0,-2.12871,-54.37447,52.6
2067476,2023-11-15,RORAIMA,UIRAMUTÃ,22.0,0.0,1.0,4.35949,-60.21096,15.6
1773383,2023-10-30,AMAPÁ,LARANJAL DO JARI,9.0,0.0,1.0,-0.76536,-52.49644,1.3
458047,2023-10-12,MARANHÃO,GOVERNADOR NEWTON BELLO,94.0,0.0,1.0,-3.4679,-45.791801,0
2330197,2023-07-29,PARÁ,CUMARU DO NORTE,47.0,0.0,1.0,-7.78093,-51.11967,2.7
1976610,2023-11-12,PARÁ,PACAJÁ,6.0,0.0,1.0,-3.81362,-51.04747,1.7
588081,2023-10-22,PARÁ,RONDON DO PARÁ,5.0,0.0,1.0,-4.3186,-48.2854,34.5
17962,2023-02-21,RORAIMA,NORMANDIA,15.0,0.35,1.0,3.55518,-60.12434,9.1
452764,2023-10-12,PARÁ,ITUPIRANGA,3.0,0.0,1.0,-4.92558,-50.02917,2.9
898623,2023-09-13,PARÁ,ULIANÓPOLIS,80.0,0.0,1.0,-3.61981,-47.35062,24.7
1130853,2023-09-25,RONDÔNIA,CEREJEIRAS,3.0,0.0,1.0,-13.2096,-61.7561,62.5
1766006,2023-10-29,MARANHÃO,ARAME,5.0,0.0,1.0,-5.2459,-45.9289,129.3
1487553,2023-08-21,MATO GROSSO,NOVA MARINGÁ,6.0,0.0,1.0,-13.03104,-56.83312,1.1
1690952,2023-02-24,RORAIMA,NORMANDIA,4.0,0.78,1.0,3.98453,-60.27184,6.0
1581376,2023-08-24,RONDÔNIA,PORTO VELHO,9.0,0.0,1.0,-9.8925,-65.11963,139.8
509657,2023-10-16,PARÁ,MOJU,0.0,0.0,1.0,-3.24076,-49.1897,7.9
877866,2023-09-12,MARANHÃO,AMARANTE DO MARANHÃO,96.0,0.0,1.0,-4.87127,-46.68822,6.1
148845,2023-07-03,MARANHÃO,SANTA LUZIA,21.0,0.0,1.0,-4.5194,-45.9043,96.1
817041,2023-09-09,PARÁ,ÓBIDOS,23.0,0.0,1.0,1.7302,-55.7049,57.3
1025084,2023-09-18,PARÁ,SÃO FÉLIX DO XINGU,0.0,0.0,1.0,-6.14533,-52.01132,0.9
213265,2023-07-25,MARANHÃO,ALTAMIRA DO MARANHÃO,18.0,0.0,1.0,-4.14648,-45.49277,6.4
1152860,2023-09-26,AMAPÁ,TARTARUGALZINHO,4.0,0.0,1.0,1.1688,-50.9563,94.5
1388804,2023-08-17,PARÁ,ALTAMIRA,5.0,0.0,1.0,-8.4456,-55.0273,154.8
2046288,2023-11-14,MARANHÃO,BOM JESUS DAS SELVAS,6.0,0.0,1.0,-4.5147,-46.6158,83.9
2168158,2023-11-20,MARANHÃO,SANTA LUZIA DO PARUÁ,12.0,0.0,1.0,-2.5689,-45.6298,84.9
2006224,2023-11-13,MARANHÃO,GOVERNADOR NUNES FREIRE,4.0,0.0,1.0,-2.21697,-45.69712,17.0
1051976,2023-09-19,PARÁ,SÃO JOÃO DO ARAGUAIA,19.0,0.0,1.0,-5.3725,-48.8979,75.0
360217,2023-10-08,AMAPÁ,OIAPOQUE,16.0,0.0,1.0,3.36907,-51.3398,8.9
2349793,2023-07-27,PARÁ,SANTA MARIA DAS BARREIRAS,57.0,0.0,1.0,-8.80968,-49.8087,0.9
142582,2023-06-28,MATO GROSSO,PEIXOTO DE AZEVEDO,15.0,0.0,1.0,-10.415676,-54.346306,0
903514,2023-09-13,PARÁ,NOVO REPARTIMENTO,4.0,2.0,1.0,-4.2522,-50.1849,65.9
1236342,2023-09-30,PARÁ,ÓBIDOS,7.0,0.0,1.0,1.9045,-55.6717,0
2257944,2023-12-18,RORAIMA,PACARAIMA,2.0,0.0,1.0,4.1884,-60.63,70.2
1891040,2023-10-26,PARÁ,PORTEL,2.0,0.0,1.0,-2.07014,-50.68693,19.0
1316822,2023-08-11,MARANHÃO,SANTA LUZIA,61.0,0.0,1.0,-4.5008,-45.9054,66.6
2156311,2023-11-21,MARANHÃO,BOM JARDIM,0.0,0.0,1.0,-3.93985,-46.56118,5.7
467737,2023-10-13,AMAPÁ,AMAPÁ,22.0,0.0,1.0,1.85016,-50.85994,29.0
354933,2023-10-08,PARÁ,ULIANÓPOLIS,30.0,3.64,1.0,-3.68265,-47.07816,14.6
1211505,2023-09-29,MARANHÃO,MARACAÇUMÉ,7.0,0.0,1.0,-2.0735,-46.05114,7.1
1926733,2023-11-06,PARÁ,MARACANÃ,56.0,0.0,1.0,-0.84576,-47.41891,21.0
2292592,2023-11-28,PARÁ,NOVA TIMBOTEUA,0.0,0.1,1.0,-1.2668,-47.4251,119.8
1340365,2023-08-14,PARÁ,TRAIRÃO,5.0,0.0,1.0,-4.9033,-56.2198,125.7
1465183,2023-08-20,PARÁ,SÃO FÉLIX DO XINGU,10.0,0.0,1.0,-7.0885,-52.7575,99.8
1340221,2023-08-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.5231,-54.6998,117.6
1919869,2023-10-31,PARÁ,VITÓRIA DO XINGU,7.0,0.0,1.0,-3.13237,-51.94025,9.6
1528128,2023-08-22,MATO GROSSO,SÃO JOSÉ DO RIO CLARO,7.0,0.0,1.0,-13.1315,-56.7466,135.7
1015377,2023-09-17,PARÁ,NOVO REPARTIMENTO,7.0,0.0,1.0,-4.26407,-50.66393,11.6
1013073,2023-09-17,PARÁ,SÃO FÉLIX DO XINGU,3.0,2.5,1.0,-6.1478,-52.0097,101.8
1119855,2023-09-24,PARÁ,TAILÂNDIA,47.0,0.0,1.0,-3.24535,-48.80355,1.6
1037256,2023-09-18,PARÁ,TOMÉ-AÇU,20.0,0.0,1.0,-2.7813,-48.2365,65.5
1127064,2023-09-25,MATO GROSSO,FELIZ NATAL,7.0,0.0,1.0,-12.08182,-54.60149,3.1
431268,2023-10-11,PARÁ,BRASIL NOVO,9.0,0.0,1.0,-3.17068,-52.81527,0.8
1690420,2023-03-31,RORAIMA,BOA VISTA,3.0,0.0,1.0,3.03538,-60.68965,6.1
1129189,2023-09-25,RONDÔNIA,PIMENTEIRAS DO OESTE,3.0,0.0,1.0,-13.3035,-61.8663,71.3
1329343,2023-08-13,PARÁ,ALTAMIRA,0.0,1.48,1.0,-8.94431,-54.66114,73.3
2153535,2023-11-21,AMAPÁ,TARTARUGALZINHO,36.0,0.0,1.0,1.3117,-50.59824,1.2
2077614,2023-11-16,PARÁ,AURORA DO PARÁ,8.0,0.0,1.0,-2.3421,-47.64323,9.6
805251,2023-09-09,MARANHÃO,BURITICUPU,72.0,0.0,1.0,-4.5912,-46.3015,74.6
2170350,2023-11-24,AMAPÁ,AMAPÁ,36.0,0.0,1.0,1.3169,-50.4749,99.1
2002776,2023-11-13,PARÁ,SENADOR JOSÉ PORFÍRIO,6.0,0.0,1.0,-2.74669,-51.86864,2.1
350984,2023-10-08,PARÁ,ÓBIDOS,15.0,0.0,1.0,1.80637,-55.6315,1.9
2106667,2023-11-17,PARÁ,OEIRAS DO PARÁ,8.0,0.0,1.0,-2.03028,-49.79413,3.9
1305227,2023-08-10,MATO GROSSO,LAMBARI D'OESTE,48.0,0.0,1.0,-15.4576,-57.8302,75.1
1288104,2023-08-08,MATO GROSSO,PARANAÍTA,27.0,0.0,1.0,-9.24641,-57.07633,25.0
192970,2023-07-22,PARÁ,TAILÂNDIA,18.0,0.0,1.0,-3.3705,-48.9255,64.6
975157,2023-09-15,PARÁ,MOJUÍ DOS CAMPOS,30.0,0.0,1.0,-3.19035,-54.82344,6.8
291373,2023-10-05,PARÁ,AURORA DO PARÁ,13.0,0.1,1.0,-2.46,-48.02,0
1350532,2023-08-15,PARÁ,SÃO FÉLIX DO XINGU,5.0,0.0,1.0,-6.2526,-52.8879,82.1
815501,2023-09-09,PARÁ,ÓBIDOS,19.0,0.0,1.0,1.6754,-55.6661,316.7
786947,2023-09-08,MARANHÃO,ARAME,102.0,0.0,1.0,-5.1322,-46.1591,93.1
1193174,2023-09-28,MARANHÃO,AMARANTE DO MARANHÃO,5.0,0.0,1.0,-4.9417,-46.747,100.5
2206809,2023-12-02,PARÁ,ORIXIMINÁ,5.0,0.0,1.0,1.35073,-55.96541,2.5
1169054,2023-09-26,PARÁ,NOVO REPARTIMENTO,4.0,0.0,1.0,-4.5061,-50.6926,0
466397,2023-10-13,PARÁ,PARAGOMINAS,5.0,0.0,1.0,-3.3231,-47.1535,257.2
1138034,2023-09-25,PARÁ,ACARÁ,3.0,0.0,1.0,-2.4473,-48.5684,58.3
219182,2023-08-25,MATO GROSSO,NOVA SANTA HELENA,12.0,0.2,1.0,-11.1453,-54.9024,73.8
1435761,2023-08-19,PARÁ,ALTAMIRA,10.0,0.0,1.0,-6.22509,-53.28658,16.0
1218395,2023-09-29,PARÁ,SALVATERRA,7.0,0.0,1.0,-0.75611,-48.63901,7.1
1135024,2023-09-25,RONDÔNIA,PIMENTEIRAS DO OESTE,8.0,0.0,1.0,-13.27262,-62.01905,26.6
1081564,2023-09-22,PARÁ,SÃO FÉLIX DO XINGU,4.0,0.0,1.0,-9.4866,-51.95411,7.1
1759962,2023-10-29,MARANHÃO,SÃO JOÃO DO CARÚ,15.0,0.0,1.0,-3.3269,-46.3604,100.8
2095878,2023-11-16,MARANHÃO,PEDRO DO ROSÁRIO,30.0,0.0,1.0,-3.0709,-45.523,93.1
1094103,2023-09-23,MATO GROSSO,SANTA TEREZINHA,10.0,0.0,1.0,-10.38367,-50.49415,9.7
1039194,2023-09-19,PARÁ,PARAGOMINAS,47.0,0.0,1.0,-3.2949,-47.34014,1.8
1552842,2023-08-23,AMAZONAS,CAREIRO DA VÁRZEA,4.0,0.0,1.0,-3.4598,-59.5591,58.2
1168479,2023-09-26,MARANHÃO,SANTA LUZIA,4.0,0.0,1.0,-4.4903,-45.890999,0
974823,2023-09-15,PARÁ,RONDON DO PARÁ,15.0,0.0,1.0,-4.7996,-48.499,199.2
572115,2023-10-21,MARANHÃO,SANTA LUZIA DO PARUÁ,27.0,0.1,1.0,-2.4758,-45.6998,33.6
1544202,2023-08-23,MATO GROSSO,NOVA SANTA HELENA,10.0,0.0,1.0,-11.13317,-54.90219,1.5
245689,2023-10-02,PARÁ,CHAVES,11.0,0.0,1.0,-0.29521,-49.42329,3.8
2097048,2023-11-17,RONDÔNIA,ALTA FLORESTA D'OESTE,7.0,0.0,1.0,-12.9367,-62.5854,46.0
1930307,2023-11-06,PARÁ,ÓBIDOS,13.0,0.44,1.0,1.95938,-55.82223,17.7
1341053,2023-08-14,MARANHÃO,BURITICUPU,45.0,0.0,1.0,-4.4238,-46.2881,233.9
1262348,2023-08-05,MATO GROSSO,PARANATINGA,81.0,0.0,1.0,-13.3543,-54.38,102.8
2001622,2023-11-13,MARANHÃO,BOM JARDIM,7.0,0.0,1.0,-3.97304,-46.45668,1.5
2237479,2023-12-13,PARÁ,SENADOR JOSÉ PORFÍRIO,0.0,0.1,1.0,-2.58218,-51.93894,0.9
1444413,2023-08-19,MATO GROSSO,PEIXOTO DE AZEVEDO,38.0,0.0,1.0,-10.3002,-54.136398,0
1177180,2023-09-27,PARÁ,ORIXIMINÁ,4.0,0.0,1.0,1.9864,-55.8592,57.3
520522,2023-10-17,PARÁ,ÓBIDOS,2.0,0.89,1.0,1.8058,-55.536201,0
1225943,2023-09-30,PARÁ,TAILÂNDIA,55.0,0.0,1.0,-3.3155,-48.8205,66.9
2001241,2023-11-13,MARANHÃO,VIANA,4.0,0.0,1.0,-3.0282,-45.17272,0.8
1179624,2023-09-27,PARÁ,TOMÉ-AÇU,5.0,0.0,1.0,-2.79489,-48.26299,4.5
269151,2023-10-04,MARANHÃO,AÇAILÂNDIA,14.0,0.0,1.0,-4.8225,-47.8488,54.2
1012449,2023-09-17,MARANHÃO,PRESIDENTE MÉDICI,3.0,0.0,1.0,-2.36608,-45.83431,11.8
1010665,2023-09-17,RONDÔNIA,CEREJEIRAS,3.0,0.0,1.0,-13.2477,-61.7342,81.2
1271746,2023-08-06,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,52.0,0.0,1.0,-12.56677,-62.56526,58.1
2236200,2023-12-12,RORAIMA,NORMANDIA,16.0,0.1,1.0,4.09165,-60.2974,7.7
1983249,2023-11-12,AMAPÁ,TARTARUGALZINHO,29.0,0.0,1.0,1.22911,-50.57656,11.3
2180462,2023-11-25,MARANHÃO,MONÇÃO,2.0,0.0,1.0,-3.4029,-45.32862,15.1
1421516,2023-08-19,PARÁ,MARABÁ,13.0,0.0,1.0,-5.21433,-49.3238,7.1
131923,2023-06-26,RONDÔNIA,PIMENTA BUENO,13.0,0.0,1.0,-11.9131,-60.8127,53.4
555120,2023-10-20,MARANHÃO,PEDRO DO ROSÁRIO,42.0,0.0,1.0,-3.01445,-45.47872,19.7
943347,2023-09-15,AMAPÁ,TARTARUGALZINHO,44.0,0.0,1.0,1.1507,-50.7275,63.0
1807050,2023-11-01,AMAPÁ,LARANJAL DO JARI,8.0,0.0,1.0,-0.6155,-52.3828,69.0
1484442,2023-08-21,AMAPÁ,ITAUBAL,13.0,0.0,1.0,0.5902,-50.85923,3.2
168414,2023-07-15,MATO GROSSO,NOVO MUNDO,2.0,0.0,1.0,-9.8599,-55.572,88.5
1878765,2023-11-05,MARANHÃO,PENALVA,19.0,0.0,1.0,-3.2768,-45.2227,98.3
1716492,2023-10-27,MARANHÃO,TUFILÂNDIA,3.0,0.0,1.0,-3.6841,-45.5651,69.2
2066258,2023-11-15,AMAPÁ,MAZAGÃO,9.0,0.0,1.0,-0.2388,-51.66202,4.3
1793866,2023-10-31,PARÁ,MEDICILÂNDIA,7.0,0.0,1.0,-3.0778,-52.8937,68.6
1064534,2023-09-20,PARÁ,CUMARU DO NORTE,3.0,0.0,1.0,-7.9649,-50.6371,438.7
312463,2023-10-05,PARÁ,TAILÂNDIA,4.0,0.06,1.0,-3.3707,-48.8827,78.0
1208680,2023-09-29,PARÁ,AURORA DO PARÁ,7.0,0.0,1.0,-2.30841,-47.62361,1.2
839424,2023-09-10,MARANHÃO,ITINGA DO MARANHÃO,18.0,0.0,1.0,-4.48171,-47.30757,17.7
1616000,2023-08-26,MATO GROSSO,NOVA MARINGÁ,12.0,0.29,1.0,-12.60376,-56.97874,8.4
732285,2023-09-06,PARÁ,PARAGOMINAS,93.0,0.0,1.0,-3.36816,-47.5322,1.8
827789,2023-09-09,MATO GROSSO,FELIZ NATAL,8.0,0.0,1.0,-11.535,-53.9263,128.6
1781187,2023-10-30,MARANHÃO,ALTAMIRA DO MARANHÃO,13.0,0.0,1.0,-3.9453,-45.4407,169.5
2166663,2023-11-20,AMAPÁ,TARTARUGALZINHO,42.0,0.0,1.0,1.27314,-50.59993,3.6
1879240,2023-11-05,MARANHÃO,TURIAÇU,32.0,0.0,1.0,-2.03564,-45.60845,10.2
1278913,2023-08-07,MATO GROSSO,PARANAÍTA,31.0,0.0,1.0,-9.23225,-57.08571,3.1
1362892,2023-08-16,MATO GROSSO,PORTO DOS GAÚCHOS,0.0,0.3,1.0,-11.87935,-57.02903,0.6
1259094,2023-08-05,MATO GROSSO,PARANATINGA,78.0,0.0,1.0,-13.31831,-54.33999,20.2
2306516,2023-11-18,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,8.0,0.0,1.0,-12.8227,-62.6308,48.5
1455276,2023-08-20,PARÁ,ALTAMIRA,8.0,0.0,1.0,-8.1871,-54.7824,253.4
1366532,2023-08-16,PARÁ,SANTANA DO ARAGUAIA,13.0,0.0,1.0,-9.3868,-50.8135,71.8
1037851,2023-09-18,MARANHÃO,ARAME,113.0,0.0,1.0,-5.1785,-46.165298,0
428832,2023-10-11,PARÁ,NOVO REPARTIMENTO,2.0,0.0,1.0,-4.59193,-50.43202,2.0
580056,2023-10-22,MARANHÃO,BURITICUPU,26.0,0.0,1.0,-4.16253,-46.43924,21.4
107853,2023-06-21,MATO GROSSO,GAÚCHA DO NORTE,8.0,0.0,1.0,-12.51445,-53.08434,9.3
1119829,2023-09-24,PARÁ,ACARÁ,2.0,0.0,1.0,-2.4513,-48.56622,0.7
1296096,2023-08-09,MATO GROSSO,PARANATINGA,86.0,0.0,1.0,-13.3926,-54.3758,125.8
1251127,2023-08-03,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,50.0,0.0,1.0,-12.48264,-63.46739,19.8
938792,2023-09-15,PARÁ,PARAGOMINAS,6.0,0.0,1.0,-3.1197,-47.0294,43.9
1309790,2023-08-11,MATO GROSSO,TANGARÁ DA SERRA,48.0,0.0,1.0,-14.72601,-57.69101,12.4
1331118,2023-08-13,MARANHÃO,AÇAILÂNDIA,58.0,0.0,1.0,-4.6225,-47.1826,68.7
585690,2023-10-22,MARANHÃO,NOVA OLINDA DO MARANHÃO,4.0,0.0,1.0,-2.9398,-45.7517,103.3
771485,2023-09-07,MARANHÃO,AÇAILÂNDIA,7.0,0.0,1.0,-4.73909,-47.7861,6.5
2333339,2023-07-29,PARÁ,REDENÇÃO,60.0,0.0,1.0,-8.07986,-50.11668,4.2
386215,2023-10-09,MARANHÃO,BACABAL,0.0,0.0,1.0,-4.24051,-44.76994,6.7
1562955,2023-08-23,AMAZONAS,APUÍ,10.0,0.0,1.0,-7.33454,-60.25854,6.8
1705236,2023-10-27,PARÁ,ULIANÓPOLIS,12.0,0.0,1.0,-4.0091,-47.2564,70.4
1568031,2023-08-23,MATO GROSSO,APIACÁS,8.0,0.0,1.0,-9.3182,-57.5391,96.0
1343958,2023-08-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.46143,-54.69019,63.6
150652,2023-07-04,TOCANTINS,SANTA FÉ DO ARAGUAIA,33.0,0.0,1.0,-6.960898,-49.032093,0
2107093,2023-11-17,PARÁ,ALMEIRIM,7.0,0.0,1.0,-1.20977,-51.95929,13.5
1300437,2023-08-09,PARÁ,ALTAMIRA,27.0,0.0,1.0,-8.4463,-54.9468,375.6
1406615,2023-08-18,MATO GROSSO,PEIXOTO DE AZEVEDO,71.0,0.0,1.0,-9.7712,-53.3228,91.1
881500,2023-09-12,MARANHÃO,AÇAILÂNDIA,10.0,0.0,1.0,-4.898,-47.6707,69.4
2234426,2023-12-12,RORAIMA,AMAJARI,16.0,0.0,1.0,3.8582,-60.9217,66.4
1251360,2023-08-03,MATO GROSSO,MARCELÂNDIA,21.0,0.0,1.0,-10.797,-54.0556,560.4
1822876,2023-11-02,PARÁ,PORTEL,9.0,0.0,1.0,-2.7133,-51.7974,66.7
1230773,2023-09-30,PARÁ,PORTEL,8.0,0.0,1.0,-3.32361,-50.55798,3.7
1018818,2023-09-17,PARÁ,ALTAMIRA,14.0,0.06,1.0,-4.20528,-53.58558,15.7
1051867,2023-09-19,PARÁ,NOVA ESPERANÇA DO PIRIÁ,10.0,0.0,1.0,-2.7291,-47.3705,157.1
1336112,2023-08-14,PARÁ,ALTAMIRA,3.0,0.0,1.0,-8.51911,-54.69829,3.3
1955953,2023-11-10,MARANHÃO,OLHO D'ÁGUA DAS CUNHÃS,10.0,0.0,1.0,-4.19219,-45.09614,4.7
1789545,2023-10-31,AMAPÁ,LARANJAL DO JARI,7.0,0.0,1.0,-0.71164,-52.30842,1.8
2259788,2023-12-18,RORAIMA,BOA VISTA,0.0,0.0,1.0,3.4516,-60.59703,19.7
1622517,2023-08-26,ACRE,SENADOR GUIOMARD,12.0,0.0,1.0,-10.2027,-67.6929,92.2
2298034,2023-11-23,RORAIMA,NORMANDIA,20.0,0.0,1.0,4.15758,-59.91578,7.9
1068435,2023-09-21,PARÁ,MARABÁ,19.0,0.0,1.0,-5.74368,-49.31094,10.1
450574,2023-10-12,PARÁ,ÓBIDOS,19.0,0.0,1.0,1.8037,-55.6249,70.0
1230648,2023-09-30,PARÁ,BREU BRANCO,26.0,0.0,1.0,-3.4516,-49.5077,6.8
1540604,2023-08-22,PARÁ,ALTAMIRA,8.0,0.0,1.0,-8.4845,-54.8436,82.7
1499676,2023-08-21,MATO GROSSO,APIACÁS,7.0,0.0,1.0,-9.40143,-57.13613,2.1
2318822,2023-07-30,MATO GROSSO,CLÁUDIA,59.0,0.0,1.0,-11.31388,-55.11904,11.5
1629839,2023-08-27,PARÁ,DOM ELISEU,42.0,0.0,1.0,-4.0979,-47.9494,72.3
2048602,2023-11-14,PARÁ,ÓBIDOS,6.0,0.33,1.0,2.16821,-55.84555,12.9
1822966,2023-11-02,MARANHÃO,BOM JESUS DAS SELVAS,10.0,0.0,1.0,-4.5705,-46.6128,153.6
1174264,2023-09-27,PARÁ,SENADOR JOSÉ PORFÍRIO,5.0,0.0,1.0,-3.81821,-51.94436,1.6
499082,2023-10-15,PARÁ,PRAINHA,0.0,0.0,1.0,-1.74016,-53.6733,8.5
2000595,2023-11-13,AMAPÁ,VITÓRIA DO JARI,6.0,0.0,1.0,-1.0488,-52.254002,0
1750012,2023-10-29,PARÁ,SENADOR JOSÉ PORFÍRIO,5.0,0.0,1.0,-2.8609,-51.7318,273.7
1191990,2023-09-27,MARANHÃO,CIDELÂNDIA,23.0,0.0,1.0,-5.0413,-47.9133,0
1274627,2023-08-06,PARÁ,JACAREACANGA,49.0,0.4,1.0,-9.1744,-56.916,51.3
2086670,2023-11-16,AMAPÁ,MACAPÁ,6.0,0.0,1.0,0.2116,-51.0664,61.9
1764403,2023-10-29,MARANHÃO,SATUBINHA,12.0,0.0,1.0,-3.87267,-45.22149,4.7
1031256,2023-09-18,TOCANTINS,ANANÁS,16.0,0.0,1.0,-6.24882,-48.11786,30.9
1337112,2023-08-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.46791,-54.71722,18.4
1298622,2023-08-09,PARÁ,ALTAMIRA,27.0,0.0,1.0,-8.48118,-54.85305,16.7
2143241,2023-11-19,RONDÔNIA,CACOAL,4.0,2.34,1.0,-11.4761,-61.2849,123.9
456312,2023-10-12,PARÁ,GURUPÁ,7.0,0.0,1.0,-1.50293,-52.20145,2.6
27519,2023-03-20,RORAIMA,BOA VISTA,8.0,0.0,1.0,3.42277,-60.80133,48.0
2080704,2023-11-16,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,6.0,0.0,1.0,-12.86112,-62.73534,1.4
1729902,2023-10-28,MARANHÃO,ALTAMIRA DO MARANHÃO,11.0,0.0,1.0,-3.94141,-45.47719,9.1
1970816,2023-11-11,PARÁ,PORTO DE MOZ,18.0,0.0,1.0,-1.63097,-52.52666,4.3
563153,2023-10-21,MATO GROSSO,CANABRAVA DO NORTE,6.0,0.0,1.0,-11.34807,-51.85867,32.2
737954,2023-09-06,PARÁ,ALTAMIRA,6.0,0.24,1.0,-8.10949,-55.09456,1.4
1607454,2023-08-25,AMAZONAS,NOVO ARIPUANÃ,0.0,0.0,1.0,-5.23437,-60.11558,12.9
1627693,2023-08-26,MATO GROSSO,NOVA MARINGÁ,59.0,0.0,1.0,-12.06808,-57.25648,20.1
1916013,2023-10-31,PARÁ,TAILÂNDIA,7.0,0.0,1.0,-3.27342,-48.81929,46.0
1796003,2023-10-31,PARÁ,SENADOR JOSÉ PORFÍRIO,8.0,0.0,1.0,-2.8979,-51.6896,57.5
354540,2023-10-08,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,0.0,1.03,1.0,-11.5572,-52.243,64.0
930568,2023-09-14,PARÁ,ALTAMIRA,45.0,0.0,1.0,-4.03022,-53.36873,2.1
2348945,2023-07-28,AMAZONAS,NOVO ARIPUANÃ,11.0,0.0,1.0,-5.7684,-59.8804,102.6
24837,2023-03-17,RORAIMA,PACARAIMA,3.0,0.0,1.0,3.8229,-60.5049,71.0
194771,2023-07-22,MATO GROSSO,PEIXOTO DE AZEVEDO,45.0,0.0,1.0,-9.86958,-53.31128,18.9
1584971,2023-08-24,MATO GROSSO,PARANAÍTA,10.0,0.63,1.0,-9.473,-56.9164,151.6
895895,2023-09-13,PARÁ,NOVO PROGRESSO,5.0,0.0,1.0,-7.4027,-55.2714,96.6
134803,2023-06-27,MATO GROSSO,JUÍNA,13.0,0.0,1.0,-11.0476,-59.146,0
626367,2023-09-03,PARÁ,RONDON DO PARÁ,21.0,0.0,1.0,-4.29905,-48.09766,28.1
